datetime,daily_active_addresses,network_growth,age_destroyed,average_token_age_consumed_in_days,transaction_volume,velocity,circulation_1d,daily_active_deposits,github_activity,exchange_funds_flow,priceBtc,priceUsd
2019-04-05,456.0,83.0,22399033.052804466,38.360509803257315,583908.6385369808,1.503204387456538,388442.61193580646,11.0,15.0,-89776.14795997819,0.00011467050942300001,0.577468264522
2019-04-06,220.0,60.0,17358307.47282051,20.0401424943815,866176.8486769553,2.079706505947846,416489.94519165903,11.0,10.0,-166972.8905406218,0.000112739782139,0.570109575343
2019-04-07,191.0,51.0,19147037.57558214,44.902357903139766,426414.9694963632,1.4409007486177465,295936.3924999153,8.0,16.0,-134386.41288639625,0.000111165164296,0.577118591017
2019-04-08,250.0,59.0,70965622.14519587,25.917200033276952,2738167.010868385,1.2882931973849268,2125422.2380639147,17.0,56.0,-57696.50805556675,0.000107701089734,0.568899491702
2019-04-09,183.0,40.0,573992941.7310063,126.81083024542207,4526371.608955916,1.9473392862691004,2324387.763792293,18.0,39.0,1535801.0735039718,0.00010267957419615328,0.53444291001
2019-04-10,223.0,65.0,70806090.21965578,60.29190684669895,1174387.9721649983,1.9990437667876517,587474.8675723951,12.0,41.0,192545.4774107085,9.791664092110001e-05,0.520256904197
2019-04-11,217.0,48.0,290120661.8242753,71.50753905396571,4057203.837001374,2.0501091552949244,1979018.447150785,18.0,25.0,1339673.0129715959,9.6119194872e-05,0.486122622375
2019-04-12,166.0,31.0,12666966.124655567,15.481741452071498,818187.4218653024,1.5232345434044703,537138.1744249519,11.0,17.0,-95434.72730360308,9.746403463569999e-05,0.49535019074
2019-04-13,136.0,25.0,23867789.784064915,37.18928830695512,641792.055472091,1.6864053066725568,380568.0953046866,11.0,0.0,41192.18870203999,0.00010605064285600002,0.539207649152
2019-04-14,142.0,40.0,24053377.69160473,55.10954010782658,436464.85970563727,1.3370383749122876,326441.53518351354,8.0,10.0,-155211.61852581246,0.00010261445043,0.528740487523
2019-04-15,154.0,34.0,39032210.93165533,52.29270490162717,746417.8991138927,1.7610418468023408,423850.17736473493,13.0,29.0,72018.84549898813,9.747594521690001e-05,0.492213832888
2019-04-16,155.0,29.0,44879528.73726728,12.789260419858703,3509157.4699331266,1.2153655671780528,2887326.7144477433,11.0,75.0,-1002926.2400588465,9.639204255419999e-05,0.503053655316
2019-04-17,147.0,35.0,33652125.86765232,61.3862674136745,548202.8356745455,1.6796470124630138,326379.78789999895,9.0,41.0,-74178.67052186147,9.56104802794e-05,0.500259478198
2019-04-18,165.0,37.0,26699241.29959097,46.50797246210813,574078.805979854,1.9835082202402259,289425.9777306728,12.0,63.0,19385.46716195931,9.888730892060026e-05,0.523920243645
2019-04-19,188.0,49.0,72210241.82301126,20.369317717265783,3545049.6096785422,1.152694461750958,3075446.0330221145,8.0,57.0,-1071997.6206890515,9.72921995366e-05,0.514269987674
2019-04-20,139.0,28.0,31851586.316149373,39.3571018291811,809297.0476940247,1.3135404593040858,616118.857977767,17.0,3.0,-344100.09410260996,9.661560633232065e-05,0.515529181615
2019-04-21,156.0,32.0,26286039.3041339,38.82050656728704,677117.3698769923,1.6938495083864786,399750.60743265104,12.0,3.0,-10816.430413770004,9.4355939632e-05,0.499498044065
2019-04-22,171.0,38.0,20322851.40339742,23.533181357666205,863582.83202441,1.85310590982508,466019.14517984877,10.0,49.0,-92600.1590036417,9.24465812481e-05,0.496663647229
2019-04-23,210.0,59.0,69918786.4021586,61.95244407146325,1128588.0234443387,1.4611310860120978,772407.099026701,12.0,32.0,-103488.2106088816,8.68087588094e-05,0.481482865972
2019-04-24,220.0,52.0,66056059.131240785,60.28254212816687,1095774.2789081258,1.7606866460078507,622356.2161913728,13.0,50.0,-48192.43700028812,8.789912233559999e-05,0.478312668558
2019-04-25,179.0,32.0,124649260.37274599,32.792023569775466,3801206.720515892,1.15437597869742,3292867.1339862035,11.0,35.0,-1216846.7345573353,8.604878949990001e-05,0.445505864514
2019-04-26,186.0,35.0,25672243.43578611,41.065291694409,625156.7291139279,1.2617964432242441,495449.7474382459,9.0,24.0,-304951.2830537517,8.30798588844e-05,0.436926445349
2019-04-27,131.0,27.0,66227649.69057659,116.01307618734492,570863.6635376184,2.089163939650907,273249.8166864817,12.0,0.0,57826.12838875211,8.375253895918453e-05,0.441522145228
2019-04-28,134.0,32.0,25658237.149624337,51.63674637414579,496898.79690931254,1.6231692574034156,306128.7630004784,15.0,7.0,-111576.96912853002,8.490576105398073e-05,0.448738749769
2019-04-29,168.0,37.0,24981318.52346466,38.839882820678156,643187.278365442,1.6385078762999659,392544.51423075865,3.0,19.0,-230526.79199107763,8.272536664549999e-05,0.433501003357
2019-04-30,177.0,38.0,125492000.5928243,30.17091519355694,4159370.0352723612,1.3385769123523465,3107307.4672735073,19.0,35.0,-875504.5861094265,8.84499249985e-05,0.473169910346
2019-05-01,171.0,41.0,60835329.425199084,52.54980704933537,1157669.8915009343,2.1850400843177042,529816.3177003795,12.0,48.0,-162817.45284374972,8.81721594013e-05,0.476024757087
2019-05-02,142.0,39.0,54339147.33732486,19.46073452361734,2792245.4453802574,2.1025688405472485,1328016.1826489836,11.0,36.0,451112.8299520675,8.42130653406e-05,0.463421328032
2019-05-03,201.0,46.0,40784846.78295745,34.042506060388575,1198056.5329299942,1.8802519868275531,637178.7086641561,17.0,12.0,-139274.46590028514,8.86925770955e-05,0.512165029507
2019-05-04,183.0,43.0,51611005.439033195,53.15314454710565,970986.8697099239,1.4291014023391653,679438.7494971347,8.0,0.0,-173642.53162301256,8.48507978688e-05,0.494994683742
2019-05-05,186.0,56.0,39002814.939334385,62.19439392003102,627111.4240534898,1.2089154882215858,518738.8449924004,2.0,5.0,-205901.58332541035,8.759191676760001e-05,0.506979141554
2019-05-06,267.0,65.0,139121462.0765544,46.258296031755904,3007492.1475933483,1.748451883161041,1720088.5975518404,23.0,20.0,-204951.87449692324,0.00010071468014491329,0.578787829205
2019-05-07,252.0,50.0,136803249.56751326,36.607192122746866,3737059.3491246426,1.649948749246299,2264954.8059185115,22.0,70.0,243348.38183991576,9.33474656517e-05,0.544724346331
2019-05-08,132.0,40.0,19115241.952334154,36.430771009227875,524700.4502729928,1.744368866117796,300796.7296737798,4.0,49.0,-2374.9857705221802,9.889767100629999e-05,0.591537354559
2019-05-09,240.0,70.0,437022763.1133383,229.76024487373942,1902081.7259029984,1.3318939494405995,1428102.9857533935,5.0,65.0,-156058.20948200938,0.000103698484897,0.639848603899
2019-05-10,262.0,64.0,72739329.59614357,29.67391989318979,2451288.1971093183,1.5214343834550303,1611169.1859774315,13.0,50.0,1169946.7984369553,0.00010526299769449039,0.67154286274
