datetime,daily_active_addresses,network_growth,age_destroyed,average_token_age_consumed_in_days,transaction_volume,velocity,circulation_1d,daily_active_deposits,github_activity,exchange_funds_flow,priceBtc,priceUsd
2019-05-30,576.0,142.0,98461066.67734446,5.289202561822765,18615484.19189544,2.276928173601182,8175701.108064929,44.0,7.0,554660.6157341233,1.8480162248599998e-05,0.153046283781
2019-05-31,513.0,111.0,31508595.14851681,3.987708696589292,7901428.500899853,2.0835663270788403,3792261.5652834307,27.0,5.0,1531481.9272943237,1.84196152034e-05,0.157651054807
2019-06-01,464.0,102.0,57099443.47379273,11.211138538617542,5093099.445440777,1.967047675864647,2589209.9657432167,32.0,2.0,-1396204.0607703791,1.78656056572e-05,0.152804809726
2019-06-02,572.0,150.0,290059628.0945263,12.670655975763182,22892234.51803614,2.0046050571346274,11419822.790808558,53.0,4.0,5338366.190786285,1.94094360522e-05,0.16937378557
2019-06-03,537.0,94.0,150328653.20384347,20.28258226752002,7411711.744641894,2.2473552561010823,3297970.6811020235,31.0,3.0,-679840.3300846196,1.8719923404099998e-05,0.152995300516
2019-06-04,521.0,108.0,76293584.10370854,7.6517808409253005,9970696.45482457,2.716518027208924,3670395.835756302,23.0,3.0,-1700907.5628493233,1.86561082789e-05,0.143167987812
2019-06-05,379.0,78.0,50199348.55290968,4.055171667596776,12379093.332603456,2.1060932280898563,5877751.833346337,23.0,5.0,-347157.2039588779,1.8757714094e-05,0.146274615626
2019-06-06,376.0,103.0,104855300.74228366,11.61809983401885,9025167.819203775,2.010885215853817,4488156.632735362,23.0,7.0,819763.6590619453,1.93251562762e-05,0.150899011165
2019-06-07,461.0,95.0,88378888.1215551,12.008820566486913,7359497.765183911,2.244976884686437,3278206.477485325,26.0,8.0,410951.3146206564,1.93996995308e-05,0.155490956445
2019-06-08,1335.0,603.0,19583454.104491226,3.399459801242741,5760754.72265684,2.528681967179202,2278164.9877003217,14.0,5.0,-249706.8528338117,1.95078286765e-05,0.154734548491
2019-06-09,512.0,164.0,74479244.69632015,7.674999341335268,9704136.949588658,2.7199175232103787,3567805.5921837846,19.0,11.0,-870646.9413212667,1.90595102568e-05,0.146238925462
2019-06-10,400.0,94.0,340788204.00735044,32.32680359647855,10541970.318540042,1.8873914116670274,5585471.17114882,23.0,4.0,-483945.5834603027,1.91751707439e-05,0.152963689852
2019-06-11,487.0,104.0,86345914.71316406,6.15830323368684,14021056.033882696,2.2680761992976377,6181915.774357423,25.0,11.0,-859004.0836157232,2.03222171004e-05,0.160759564484
2019-06-12,438.0,111.0,39367565.14329228,6.735994034869728,5844358.670672958,2.1697933753868366,2693509.316126018,24.0,6.0,631573.2420095936,1.9330165488399998e-05,0.157460077686
2019-06-13,462.0,94.0,88429162.84919557,10.371427977553555,8526228.311142802,2.414658231596506,3531029.029108396,28.0,10.0,-912405.8280103869,1.83208563209e-05,0.150528395708
2019-06-14,568.0,163.0,784797048.2624,27.018115847739924,29047068.000045177,2.319658007388409,12522133.826420328,56.0,7.0,-3366463.504568102,1.68918393782e-05,0.146601157671
2019-06-15,430.0,117.0,47194662.664938614,6.402871384796137,7370859.076914171,2.5650322222999447,2873593.1708121262,32.0,3.0,40323.907252342826,1.67823043628e-05,0.148312231094
2019-06-16,461.0,129.0,83752463.8022398,11.037160400473873,7588225.663427332,2.618829711278677,2897563.6066547805,34.0,8.0,-336839.40780514583,1.643830096441401e-05,0.147762633277
2019-06-17,522.0,152.0,303736945.4917983,20.03575329312651,15159746.731159776,3.1688766277694027,4783949.8067903165,47.0,7.0,-183546.19800161352,1.56792364484e-05,0.146300692983
2019-06-18,520.0,177.0,2961953655.9619603,40.166449769264226,73741982.9976728,2.028377449689428,36355158.162975855,37.0,3.0,5886687.717994648,1.55510727717e-05,0.140978338161
2019-06-19,418.0,121.0,323762760.5320589,20.688448296112192,15649446.294766398,2.742465963378795,5706341.119175034,27.0,4.0,2724651.9675509837,1.5470558136100003e-05,0.143428131933
2019-06-20,457.0,122.0,469454567.32517207,19.25001826198484,24387227.115116876,2.213545214851794,11017270.824869823,31.0,3.0,-2393057.532225752,1.4299385778e-05,0.136016523652
2019-06-21,509.0,122.0,357043188.5411681,19.1398989248222,18654392.582926605,2.341903638853565,7965482.555916995,37.0,4.0,-1444665.7332523337,1.3527389011499999e-05,0.137035386581
2019-06-22,648.0,153.0,585440169.0665383,30.194888125898842,19388717.938795533,2.5028707847346507,7746591.656688781,61.0,1.0,-521615.9742542718,1.2781968582800001e-05,0.136739474809
2019-06-23,514.0,131.0,471506435.1733324,18.743231540169326,25156090.835394587,3.966065202212365,6342833.401065096,37.0,4.0,-1005914.6754904696,1.25041870612e-05,0.135531173472
2019-06-24,472.0,125.0,574245103.8391622,22.048875853641896,26044189.629028734,2.811491637475372,9263477.536933217,31.0,4.0,5184182.889523778,1.24306953156e-05,0.136809427839
2019-06-25,522.0,115.0,515898842.55021596,26.785215324222932,19260582.239324696,2.278042242615813,8454883.706286449,42.0,4.0,3366328.1071353196,1.15464892722e-05,0.136178312693
2019-06-26,690.0,210.0,393832570.9436475,14.494268112957998,27171607.96767365,2.9598453213094724,9180077.003366042,59.0,3.0,-1913698.086012292,9.84523760085e-06,0.127871770687
2019-06-27,483.0,123.0,646987128.7837881,26.57305873696462,24347484.23913247,2.238376141079271,10877297.962706557,42.0,6.0,3943879.2294896916,1.0535940695899999e-05,0.11726276945
2019-06-28,337.0,81.0,706299401.7913634,37.15353212894317,19010289.501954123,2.1432119312013005,8869999.847051345,23.0,4.0,1597045.8415861977,9.890669090110001e-06,0.122416781665
2019-06-29,437.0,110.0,613888770.0341223,32.53076784267609,18871019.983388774,1.9907471399227168,9479365.613516025,31.0,0.0,-3355505.492681357,1.0465836772229176e-05,0.124878267327
2019-06-30,403.0,86.0,106642504.82097133,6.656894716007403,16019857.51172165,3.009544144098738,5323017.9537768755,34.0,29.0,565979.7831288036,1.13376001232e-05,0.121924346139
2019-07-01,422.0,129.0,635162519.8566216,18.377140730335793,34562641.11903638,2.608662226610693,13249182.192491777,24.0,5.0,1003171.1097470438,1.21175965739e-05,0.127992017511
2019-07-02,454.0,99.0,163443092.31419367,8.289993033357293,19715709.24806943,2.8291438543361336,6968789.946065073,37.0,4.0,-3013729.8466019854,1.13617089441e-05,0.122894186697
2019-07-03,537.0,98.0,663676245.2353241,40.28139191092222,16476000.797166336,2.117156788511566,7782135.402805727,23.0,6.0,2390310.8960409095,1.02448856456e-05,0.122529651189
2019-07-04,370.0,88.0,52954531.12837679,4.102977459598171,12906366.571548978,1.6068658462344616,8032012.505458267,12.0,3.0,-1685320.725123144,1.05067545887e-05,0.117617895534
2019-07-05,309.0,73.0,63969734.04200764,5.6027682959813845,11417522.671406958,2.60510793426634,4382744.577000568,22.0,5.0,-771095.5108042499,1.06574996476e-05,0.116865902109
2019-07-06,284.0,71.0,202078025.8571779,11.722118222951432,17239036.666727826,2.6764816438944066,6440932.149134493,26.0,8.0,2048052.7769478138,1.0918806963400001e-05,0.122153357427
2019-07-07,329.0,88.0,65263616.645601586,3.5844308576168156,18207525.612306956,3.2439628346590377,5612741.742221821,19.0,3.0,-682842.3059038442,1.10018620556e-05,0.125843625626
2019-07-08,375.0,90.0,558854751.7109401,24.38536357045925,22917630.491593067,2.558381509959558,8957862.774717811,24.0,5.0,-499598.67167758825,9.81945175138e-06,0.120590659836
2019-07-09,454.0,100.0,36292121307.07439,146.95033375924302,246968621.1569535,1.037064419713967,238142025.1839998,47.0,16.0,131451371.2342747,9.781600859250011e-06,0.122969758702
2019-07-10,377.0,93.0,180803557.20334587,8.65928279733764,20879738.130152676,2.3536580989232467,8871185.725617817,29.0,4.0,2217475.6470380435,9.23626031341464e-06,0.112280715166
2019-07-11,351.0,77.0,165526492.64705268,12.227226824656489,13537533.491508046,2.3697428164663514,5712659.364316406,22.0,5.0,-291790.08701563446,8.75778748248e-06,0.099355038288
2019-07-12,323.0,76.0,535635722.2975187,31.058913309575967,17245797.26787717,2.2633041399840854,7619743.614306485,18.0,3.0,796975.1406309844,8.88640173079e-06,0.104958470591
2019-07-13,229.0,50.0,375825182.71123344,26.13082045877654,14382448.622465868,2.0955831961638234,6863220.056733797,12.0,3.0,1672666.6867851818,8.96459985817e-06,0.101984208523
2019-07-14,353.0,64.0,611900479.9379082,14.060173834152646,43520121.952659,3.6455936318166775,11937732.60213096,41.0,8.0,5681768.629771012,1.02877859479e-05,0.10528203768
2019-07-15,377.0,89.0,721884053.7589874,29.919275623491117,24127724.977144815,2.762366406890541,8734440.484419368,53.0,5.0,-2282642.579139031,9.36998655439e-06,0.10215072429
2019-07-16,322.0,61.0,183456947.31655428,6.7369224353962665,27231565.907996576,3.0230466579999633,9007987.30179469,29.0,5.0,163621.58178996557,8.72824378646e-06,0.0826095707583
2019-07-17,366.0,79.0,511074860.25100577,15.837682042725978,32269549.222686615,2.5684157174971722,12563989.93467152,21.0,2.0,2341263.321220243,8.74940205101e-06,0.0846241868003
2019-07-18,317.0,56.0,1146126397.2808228,32.015569723939365,35799031.75747072,2.8553373450270754,12537583.98103787,23.0,9.0,2279882.950078149,8.40486391793e-06,0.0894799517544
2019-07-19,273.0,47.0,442209063.4302466,23.909362256907315,18495226.207988642,2.5231063594812384,7330339.499358769,21.0,5.0,-2512424.701569529,8.48071701918e-06,0.089175886464
2019-07-20,248.0,47.0,565282208.5440172,34.46021698855987,16403907.40231494,1.8657036163663092,8792343.681181042,15.0,4.0,1764865.1060985874,8.39995278139e-06,0.0905949932818
2019-07-21,209.0,38.0,36856401.67148542,4.159521050534675,8860732.094803989,3.04870676168387,2906390.4099159744,17.0,1.0,100182.73477963044,8.32370090722e-06,0.0881890195373
2019-07-22,234.0,55.0,52270908.05923549,3.339415370758354,15652712.303161377,3.1810870161777953,4920554.58513321,21.0,4.0,796226.4791228719,8.742261548169999e-06,0.0903725757109
2019-07-23,292.0,49.0,533747992.03473276,36.715807925764906,14537280.321160559,2.143244283194428,6782838.724988105,10.0,6.0,-870156.513582453,8.69844760605e-06,0.0860486264969
2019-07-24,283.0,61.0,65904192.183188476,9.104850696506496,7238360.55966032,2.121393365064603,3412078.438097639,16.0,4.0,976971.2755062986,8.78191627876e-06,0.086112374118
2019-07-25,316.0,79.0,247984186.78031033,16.59350544680266,14944653.350994816,2.9807237323820623,5013766.686472384,17.0,3.0,1822814.9066141867,8.84887659004e-06,0.0876166848269
2019-07-26,265.0,63.0,454213664.10554856,18.21990946270721,24929523.66394797,2.6593709118190003,9374218.373658994,15.0,8.0,4980942.575902729,9.21047869918e-06,0.0908604676847
2019-07-27,206.0,36.0,579296071.1178125,35.58433153228075,16279526.582993327,1.917117352627085,8491669.307924729,12.0,1.0,-394928.43317522336,8.865946531720001e-06,0.0840874290135
2019-07-28,230.0,51.0,183395995.47376004,24.809699028567582,7392108.838667707,2.4542653822931912,3011943.5705688642,12.0,3.0,-136322.3963375999,8.900934584504634e-06,0.0849877157386
2019-07-29,243.0,54.0,303927547.85649115,21.408669184448378,14196470.842628065,2.5347166971279713,5600811.664164972,14.0,6.0,78961.76796925154,8.753887556799214e-06,0.0833573969546
2019-07-30,262.0,52.0,104442630.62064992,3.8652245000389,27021103.332962625,2.2784456325923377,11859446.170861203,15.0,13.0,6858721.187146539,9.3075054905e-06,0.0892861973007
2019-07-31,310.0,82.0,907553128.4548564,39.11726836193785,23200830.89794507,2.0917525146728067,11091575.478074254,24.0,8.0,-1772112.6710105415,8.63414535595e-06,0.0870156554844
2019-08-01,252.0,60.0,170656225.19414005,7.219418483653287,23638500.18953074,2.7224284603179023,8682872.859318579,18.0,8.0,1755964.1137913999,8.113753254820001e-06,0.0844312956607
2019-08-02,372.0,34.0,1280850832.360111,42.865339383635416,29880804.649574254,1.7292247667522158,17279884.734530833,149.0,5.0,6658065.8355064485,7.921501781747368e-06,0.0833284821843
2019-08-03,273.0,63.0,34338212.329428144,3.8772873582965177,8856246.431142677,1.5392690580869974,5753540.217425808,17.0,6.0,-1155802.0518009956,7.66043178308e-06,0.0829191063925
2019-08-04,1060.0,481.0,124187157.19660155,11.176984320385289,11110971.764548453,2.464405745492451,4508580.530974297,147.0,9.0,780913.0691153643,7.28221697865e-06,0.0799060697511
2019-08-05,424.0,102.0,168634251.39753968,12.760714961363298,13215109.961168155,1.663018661851588,7946459.2095765155,25.0,7.0,-1195604.593896466,6.625507327175328e-06,0.0782574781243
2019-08-06,358.0,91.0,1641009104.0285103,107.9638138227119,15199621.483576179,1.9131481672657493,7944821.913767045,30.0,9.0,662269.7203084301,6.31043587504e-06,0.0724138400478
2019-08-07,874.0,69.0,266443223.40420985,23.884108930988592,11155669.41073994,2.3911796310064046,4665341.434865227,26.0,5.0,883322.7106067657,5.81256919524e-06,0.0694991866938
2019-08-08,342.0,64.0,206780018.8284254,13.269898810191908,15582637.199132863,2.3860000997154533,6530861.9228436705,31.0,4.0,490147.7030824245,5.71306965821e-06,0.068356562475
2019-08-09,754.0,57.0,542482091.390485,34.38822704021118,15775227.107700119,2.323433350524592,6789618.9508247925,34.0,5.0,475890.0262625038,5.14012321641e-06,0.0609680129993
2019-08-10,400.0,114.0,2041315960.3820372,20.600213134070536,99091982.54875912,1.2894126219589985,76850482.81767954,25.0,2.0,2352190.868405223,6.1562134457599995e-06,0.0698627787926
2019-08-11,457.0,113.0,243471331.25932592,5.54698505925572,43892552.198796466,2.3723091358352706,18502037.33390849,34.0,1.0,2584508.9975266317,6.18550193861e-06,0.0712232922353
2019-08-12,263.0,52.0,105028763.11414279,4.001565991790892,26246915.165114466,2.6776696929693204,9802148.201486634,16.0,9.0,1012703.4242868753,6.27863187441e-06,0.07146748963
2019-08-13,283.0,53.0,333890000.524407,27.65569627227485,12073100.501148313,1.842753882378568,6551661.953665102,20.0,5.0,-231789.4999192389,6.253861792600001e-06,0.0680525798994
2019-08-14,289.0,46.0,266221598.00563353,14.621847231140984,18207111.167092916,2.0626970300371323,8826847.036651406,22.0,9.0,1436829.6591397373,6.00645577894e-06,0.0601862731019
2019-08-15,386.0,75.0,54784124.22596558,5.711444470691717,9591991.046589077,2.563688462816913,3741480.7554462543,22.0,6.0,-1271842.7738679028,5.8307954182e-06,0.0601202869865
2019-08-16,244.0,45.0,123120361.5869306,20.35299831665058,6049249.337686385,1.7674196181788093,3422644.6710598804,17.0,8.0,1355985.3538141532,5.95633012739e-06,0.0617631932988
2019-08-17,333.0,50.0,119310847.76372218,9.16498176065241,13018121.680934906,2.002886710689458,6499679.49333172,16.0,8.0,1238586.6917855733,6.2954490776e-06,0.0643826718678
2019-08-18,245.0,38.0,80370277.29328868,6.793630205548726,11830240.219381684,1.8198437318595058,6500690.14843028,9.0,2.0,-549112.5085459228,6.21977461489e-06,0.0642737512003
2019-08-19,265.0,69.0,89394338.0050952,7.938579384541471,11260747.505929071,1.4817553005061666,7599599.948846078,14.0,6.0,-1797166.0645238333,6.02004676705e-06,0.065700401371
2019-08-20,222.0,44.0,67553909.56907667,9.574989502372187,7055246.332368346,2.2531523156867643,3131278.0246806764,10.0,4.0,1748315.2437896961,6.10680586682e-06,0.0657310981237
2019-08-21,245.0,49.0,124114439.23579004,11.146358285787391,11134976.64919377,2.134421538996113,5216859.203187624,17.0,4.0,-1026362.7730606444,6.2967125687e-06,0.0638402367058
2019-08-22,318.0,67.0,181799369.34965625,8.767967353145455,20734494.327745985,2.6833473692347765,7727100.324569215,26.0,5.0,3996999.598498376,6.90326488655e-06,0.0699285937412
2019-08-23,337.0,75.0,184297707.66589615,8.975470589818917,20533486.887578823,2.2789019658897987,9010254.585287312,24.0,6.0,1365127.2083956536,6.90881500336e-06,0.0718919992512
2019-08-24,375.0,75.0,142453313.99603,5.93081955957842,24019161.696795203,1.8856148621120343,12738105.845162807,28.0,2.0,2926539.39870145,7.13054169748e-06,0.0724012662176
2019-08-25,282.0,57.0,16585380.923586978,1.2965603952418003,12791830.588419218,2.787783140000532,4588531.44094156,19.0,3.0,-3290541.30058617,6.67867810294e-06,0.0674996908106
2019-08-26,275.0,69.0,37221104.482537515,4.2267307333698145,8806121.522877922,2.9072204204699315,3029051.8946803743,20.0,7.0,-1059264.6141885752,6.46334562322e-06,0.0669973913654
2019-08-27,253.0,55.0,83998506.97406848,7.892753948455971,10642483.919126952,1.914182238878505,5559807.056491261,26.0,3.0,3802.683177676314,6.93993364195e-06,0.0706889811658
2019-08-28,303.0,69.0,93296689.7410564,5.744354243630696,16241458.270875826,2.818080536626821,5763305.221332141,20.0,15.0,-345753.3635081464,6.831655482689999e-06,0.0665837334878
2019-08-29,262.0,56.0,4660754629.098809,51.194625340337105,91039920.65797032,1.1125377879794989,81830857.02042498,13.0,22.0,-2205787.7439090996,6.67145943673e-06,0.0634234347502
2019-08-30,240.0,54.0,22068701.241997857,3.370826809303008,6546969.776403622,1.8350543424560675,3567725.284713392,17.0,10.0,-584489.1754712663,6.67148674818e-06,0.063959938212
2019-08-31,302.0,66.0,328065719.4397675,14.079793829937714,23300463.302396134,1.7261210886261373,13498742.038394049,21.0,4.0,2341455.63569257,6.8834416138799996e-06,0.0662308007247
2019-09-01,394.0,80.0,115423158.26270176,3.730749905697738,30938326.390204605,3.5187697354315697,8792370.264719829,39.0,2.0,98034.93897807671,7.25481902792e-06,0.0707358105008
2019-09-02,480.0,121.0,1318969840.3344889,15.530105008968787,84929872.62950066,2.8650913950661074,29642988.97262264,58.0,6.0,-5790671.113958135,7.63491132258e-06,0.0790491084016
2019-09-03,310.0,77.0,152865514.37240633,4.760773894702619,32109383.422409948,2.6888848482615058,11941524.17615436,24.0,9.0,1035347.1267790151,7.1226800396605634e-06,0.0756512691384
2019-09-04,328.0,72.0,137311813.20161283,4.477167296674881,30669350.52965122,3.4802359741945947,8812434.201893102,31.0,7.0,-1566391.7846544464,7.672373411709999e-06,0.081239842912
2019-09-05,349.0,86.0,637253886.1643997,11.789144385235598,54054294.810612336,1.7653323107408658,30619897.7278828,36.0,5.0,-1606098.538809754,7.82467371258e-06,0.082722868174
2019-09-06,308.0,94.0,34032453.52303582,1.980312458596151,17185395.857763506,2.97844550767085,5769921.193288017,33.0,4.0,1738020.1265672606,7.783093835782433e-06,0.0805807253285
2019-09-07,307.0,88.0,89360315.67706145,8.391857640090752,10648454.669935878,1.9320610205870552,5511448.425526615,25.0,4.0,1260847.8650973223,7.65549412711e-06,0.0804683912305
2019-09-08,259.0,84.0,51390314.938570455,3.9893916711935864,12881742.173787361,3.050001119343557,4223520.474169482,18.0,1.0,928267.9994839607,7.9223092334e-06,0.0827196247482
2019-09-09,250.0,81.0,41830349.853378445,2.6192098442637595,15970598.898362277,2.5900630177877657,6166104.372241553,22.0,2.0,917418.7413143564,7.54643865776e-06,0.0779778789586
2019-09-10,255.0,97.0,189357972.94195813,19.21857809704529,9852860.705187682,1.5064817642396067,6540311.963325284,25.0,9.0,-581660.4663947402,7.40901908091e-06,0.0749857078986
2019-09-11,326.0,136.0,38493016.48130172,2.8237321871141807,13631964.34030138,2.3861695241408887,5712906.90053105,49.0,3.0,-2879678.8287658608,7.1929824901500004e-06,0.0732003599975
2019-09-12,350.0,140.0,267265513.59794742,11.538533175981618,23162867.369856175,2.3786647672344636,9737760.313651212,42.0,3.0,-758397.8835345365,6.78578572499e-06,0.0705691966539
2019-09-13,231.0,69.0,69003125.50993557,13.361943850259092,5164153.231237946,2.085434192793238,2476296.422627013,19.0,3.0,-724117.5325945059,6.68013598036e-06,0.0691695672476
2019-09-14,196.0,52.0,38122587.04243178,15.74176260357697,2421748.3138622134,1.8248118039781218,1327122.2317735776,10.0,9.0,6735.95540531001,6.8576471372199994e-06,0.0710008148261
2019-09-15,218.0,46.0,111524416.9081978,28.535013697245777,3908335.8463207,1.8902294320860178,2067651.5665125065,9.0,2.0,-378057.76049568213,7.0153565383599995e-06,0.0725696486712
2019-09-16,235.0,39.0,169674781.09406897,20.492561237587616,8279823.060030692,2.040809194192554,4057127.478449352,13.0,3.0,300320.2222377604,6.78317843375e-06,0.0696287622212
2019-09-17,278.0,60.0,183757019.49932617,18.499996900260957,9932813.529105732,2.9976723298950594,3313508.7614640817,18.0,4.0,1150091.435989126,6.98990604981e-06,0.0714383918028
2019-09-18,354.0,77.0,75583871.44598669,6.590948688258702,11467828.839364784,2.9391304135197824,3901776.1126262434,19.0,6.0,1453938.9208191899,7.2315461025e-06,0.073721900664
2019-09-19,275.0,68.0,199371895.8959604,17.526179977164702,11375661.790288985,1.819788278748087,6251090.81267124,20.0,13.0,641025.1534874798,6.92510445661e-06,0.0710756546299
2019-09-20,252.0,60.0,34737179.39429424,6.648558688856271,5224768.4077028055,2.342567775983937,2230359.5487256586,12.0,12.0,616679.4904927049,7.05467739725e-06,0.0718368603911
2019-09-21,220.0,56.0,15349463.66697112,7.811135109568042,1965074.6596572385,1.3798743115864753,1424096.8493702468,2.0,7.0,-508764.0502571317,7.02889042693e-06,0.0703978877268
2019-09-22,229.0,59.0,41925086.241859846,25.016519620818126,1675896.0429879637,1.5185502517400173,1103615.7947803522,7.0,7.0,-330888.35019345564,6.77751250907e-06,0.06823768074
2019-09-23,203.0,36.0,59313619.18585835,9.678126559948856,6128626.11564896,2.2836764930331785,2683666.5063311663,8.0,8.0,-1014061.2227113098,6.86907885058e-06,0.0667678981644
2019-09-24,311.0,54.0,343859839.14881724,21.491579571616413,15999747.156925924,2.408474882867653,6643103.181493762,50.0,23.0,2259100.7003704812,6.465494740239999e-06,0.0554654257539
2019-09-25,265.0,45.0,65098576.81457632,5.550666195100265,11728065.519782264,1.2540847680897804,9351892.167262685,18.0,10.0,-1014365.4293151291,6.66093134825e-06,0.0564125397416
2019-09-26,270.0,47.0,341404148.49954695,17.52041415881741,19486077.521045953,2.5373014765653297,7679843.211782495,22.0,12.0,2228850.9930477315,6.489467658919999e-06,0.0525958758063
2019-09-27,205.0,41.0,95777667.5210808,7.714952466293522,12414550.567813806,1.5468272058430164,8025816.019345168,14.0,14.0,1815024.8961035996,6.60885426498e-06,0.0545033035798
2019-09-28,265.0,41.0,444648357.6304429,17.759468382437873,25037256.07406979,1.386974815260174,18051702.019818712,10.0,3.0,-696793.2410954625,6.90755872691e-06,0.0568962368637
2019-09-29,242.0,41.0,75104457.06961165,10.176544312166296,7380153.29819009,2.569831874639578,2871842.8512858115,20.0,17.0,654438.3861907497,6.873480810558964e-06,0.0557042444202
2019-09-30,409.0,57.0,26894310.594036918,3.9991432139991745,6725018.123855181,2.3997021072231384,2802438.7292125877,11.0,6.0,-558173.4871878,6.89735871022e-06,0.0571672985811
2019-10-01,387.0,52.0,33617443.075445555,4.350889279235465,7726568.275567058,3.1050400039419355,2488395.726225091,17.0,6.0,364129.95254435,6.95056051674e-06,0.0579331097587
2019-10-02,371.0,52.0,26600929.188053787,6.284101277012274,4233052.271987093,2.0909739065794724,2024440.505291503,15.0,4.0,336481.3126454056,6.90750339416e-06,0.057964831588
2019-10-03,400.0,48.0,53096102.10313079,3.063550549309907,17331557.370610785,2.544586735925963,6811148.201754624,19.0,4.0,698248.363526816,7.29343651806517e-06,0.0602400986264
2019-10-04,533.0,99.0,1097673385.9190829,21.403552259104572,51284635.96280644,2.5575215073872486,20052474.95071844,46.0,3.0,8737812.975939669,7.83137276055e-06,0.0643421250076
2019-10-05,442.0,59.0,47353732.18556158,3.986453040894952,11878662.986816654,2.556349999788987,4646727.947189223,19.0,3.0,299439.15209779976,8.14311877919e-06,0.0662727318794
2019-10-06,351.0,49.0,69394972.10911764,5.6844359171552865,12207890.654495338,2.242218503728705,5444558.875147177,17.0,2.0,-74200.85612788024,7.67732573891e-06,0.0612363802789
2019-10-07,408.0,70.0,89223418.623517,3.4860889632017025,25594131.293072976,3.09795770200335,8261614.184248563,31.0,3.0,1144074.282993754,7.85994532054e-06,0.0647752251617
2019-10-08,319.0,48.0,251300737.18933573,19.454522955070725,12917342.551637096,2.7184606983378536,4751712.0845392905,22.0,6.0,188453.288702148,8.08894241132e-06,0.0665846502145
2019-10-09,338.0,53.0,76598237.64556068,6.550020881637353,11694350.14479113,2.211931980444464,5286939.312863169,24.0,4.0,-617087.9327610424,7.53238192467e-06,0.0647073839546
2019-10-10,383.0,71.0,360217986.0764809,53.915930981197185,6681104.814866394,1.6855809302608549,3963680.8265459184,24.0,12.0,45497.69873060006,7.42115165316e-06,0.0636868670564
2019-10-11,325.0,46.0,112156956.24030492,11.82605038685961,9483889.597234165,2.1465441649139874,4418213.122400014,20.0,2.0,-1489298.6855777197,7.46401803412e-06,0.0619414111491
2019-10-12,328.0,35.0,278259995.4545456,31.763729738340135,8760306.102172704,2.4554396648835235,3567713.850785359,21.0,5.0,1933759.9313838733,7.61669182197e-06,0.0634713844399
2019-10-13,307.0,44.0,74356792.555275,9.443303930465573,7874023.022322553,1.5415999072441262,5107695.573489443,11.0,4.0,-1115330.690566943,7.613802524249999e-06,0.0632948328268
2019-10-14,338.0,59.0,86441741.15631925,11.440293670777539,7555902.290963149,2.451161292812937,3082580.6172436927,15.0,5.0,56357.16903224139,7.5052780018699995e-06,0.0628544396594
2019-10-15,357.0,61.0,1098207171.7427151,80.70855272091003,13607073.03896665,2.174088008841451,6258749.868280504,18.0,5.0,3668385.7426215475,7.46831220249e-06,0.0612372449565
2019-10-16,361.0,63.0,76139922.23019114,5.8601106295984655,12992915.499857754,1.301845217058348,9980384.249685666,16.0,15.0,442503.33029866015,7.2441195919599994e-06,0.058264011857
2019-10-17,369.0,54.0,87039480.37100002,5.816822176496044,14963407.463734979,1.5004938378702217,9972321.835705642,21.0,3.0,-783376.8078621809,7.2005268423600005e-06,0.0583145752067
2019-10-18,321.0,46.0,38039579.36981639,4.87726899921868,7799360.538840522,2.7650558006679558,2820688.2974862307,16.0,1.0,-369060.98927538015,7.21266006428e-06,0.0574944533287
2019-10-19,339.0,58.0,50540749.06463617,7.236347577303464,6984289.86788243,1.9557357794141381,3571182.744314597,20.0,3.0,-26274.800263201636,7.10967187125e-06,0.0567919746287
2019-10-20,308.0,52.0,37057350.933542214,10.71983721738217,3456894.930592219,1.824001684887699,1895225.7331961049,10.0,1.0,501061.60700913006,6.906161736709999e-06,0.0567811132231
2019-10-21,365.0,71.0,232710657.67722803,34.37598814270474,6769569.989120846,2.210075674031236,3063048.957401979,25.0,3.0,1091738.5829602554,7.0285410595900005e-06,0.0579021114943
2019-10-22,389.0,57.0,96489701.20034502,15.123524163240054,6380106.9220940815,1.9052996152095631,3348610.8280100254,15.0,4.0,917360.0486170668,7.43027298202e-06,0.0599651065812
2019-10-23,429.0,79.0,202947722.91526097,14.195946539503444,14296174.076910814,2.0969528546872924,6817594.417993122,17.0,5.0,-1903802.7020923684,7.84115379878e-06,0.0586899502153
2019-10-24,384.0,76.0,94637141.97991243,9.015696870698301,10496930.335744804,1.9085517491505388,5499945.359310686,24.0,3.0,-330196.2604665116,7.95761303404e-06,0.0595975445164
2019-10-25,449.0,81.0,92863666.15988939,6.751091370881108,13755356.142923823,1.9863979263988887,6924773.712314885,32.0,5.0,-495658.57736475725,7.193813553562508e-06,0.0623529340139
2019-10-26,358.0,63.0,35283738.38884558,3.9799195088802337,8865440.195490986,1.8551566042888294,4778809.6029173415,19.0,1.0,530485.1303857092,6.68037813762e-06,0.0617807631586
2019-10-27,398.0,83.0,102009249.18416391,12.784379472107585,7979210.051353951,2.335394939644719,3416642.6910935314,17.0,3.0,380178.14738558116,6.68563074652e-06,0.0639502946227
2019-10-28,357.0,80.0,6990866922.960972,160.41992229490725,43578545.750130355,1.123867993067544,38775502.12208176,17.0,3.0,-36143824.32196069,6.9677563959200005e-06,0.0644020092383
2019-10-29,340.0,61.0,224689896.8752524,14.511046021239588,15484059.284656491,1.3426154011956946,11532758.577673726,20.0,5.0,732981.2497230263,6.7184963588000004e-06,0.0633667199071
